signal,BDT cut,count before,sg before,sg before err,count after,sg after,sg after err,sg acceptance
Signal_1-5_0-03_0-04.0,-0.2,7519,23.616073536201572,0.27235016959412117,7519,23.616073536201572,0.27235016959412117,1.0
Signal_1-5_0-03_0-06.0,-0.2,8113,39.088725220683095,0.43397106035420824,8113,39.088725220683095,0.43397106035420824,1.0
Signal_1-5_0-03_0-08.0,-0.2,8116,47.931553196491905,0.5320475934296105,8116,47.931553196491905,0.5320475934296105,1.0
Signal_1-5_0-03_0-1.0,-0.2,8402,55.96641094702365,0.6105709233584097,8402,55.96641094702365,0.6105709233584097,1.0
Signal_1-5_0-03_0-15.0,-0.2,8267,61.66461663145687,0.678206686208504,8267,61.66461663145687,0.678206686208504,1.0
Signal_1-5_0-03_0-2.0,-0.2,8534,66.7034676593612,0.7220580140786965,8534,66.7034676593612,0.7220580140786965,1.0
Signal_1-5_0-03_0-3.0,-0.2,8665,69.51903233360092,0.7468260098898021,8665,69.51903233360092,0.7468260098898021,1.0
Signal_1-5_0-03_0-4.0,-0.2,9050,73.78045359400738,0.7755629096338486,9050,73.78045359400738,0.7755629096338486,1.0
Signal_1-5_0-03_0-5.0,-0.2,8770,72.2386949760019,0.7713830558869218,8770,72.2386949760019,0.7713830558869218,1.0
Signal_1-5_0-03_0-6.0,-0.2,8910,74.06024322495733,0.7845963473936238,8910,74.06024322495733,0.7845963473936238,1.0
Signal_1-5_0-03_0-7.0,-0.2,8768,73.03285883238345,0.7799522776049248,8768,73.03285883238345,0.7799522776049248,1.0
Signal_1-5_0-03_0-8.0,-0.2,8719,73.49469967295728,0.7870868936703609,8719,73.49469967295728,0.7870868936703609,1.0
Signal_1-5_0-03_0-9.0,-0.2,8798,74.33996209819502,0.7925567270414546,8798,74.33996209819502,0.7925567270414546,1.0
Signal_1-5_0-03_1-0.0,-0.2,8863,76.09873721125717,0.8083269813391816,8863,76.09873721125717,0.8083269813391816,1.0
Signal_1-5_0-03_2-0.0,-0.2,27505,84.10977782185624,0.5071549411649364,27505,84.10977782185624,0.5071549411649364,1.0
Signal_1-5_0-05_0-04.0,-0.2,8214,28.882907922659214,0.31868642656894025,8214,28.882907922659214,0.31868642656894025,1.0
Signal_1-5_0-05_0-06.0,-0.2,167244,55.40744811973016,0.13548551779139875,167244,55.40744811973016,0.13548551779139875,1.0
Signal_1-5_0-05_0-08.0,-0.2,170100,81.96840742741101,0.1987441437201542,170099,81.96792554376947,0.19874355952134223,0.9999941211052323
Signal_1-5_0-05_0-1.0,-0.2,170708,104.00202072245239,0.25171832922264326,170707,104.00141148316236,0.2517175919440803,0.9999941420437238
Signal_1-5_0-05_0-15.0,-0.2,172886,142.68647306753508,0.34316492338655474,172885,142.68564774638085,0.3431639309249916,0.9999942158416528
Signal_1-5_0-05_0-2.0,-0.2,175336,165.0766393382247,0.39423036447691157,175336,165.0766393382247,0.39423036447691157,1.0
Signal_1-5_0-05_0-3.0,-0.2,178112,186.51865018333123,0.4419525801556111,178110,186.51655578598368,0.44195009883026065,0.9999887711103126
Signal_1-5_0-05_0-4.0,-0.2,177918,194.1432033666486,0.4602695531340229,177917,194.1421121718096,0.4602682596443258,0.999994379433222
Signal_1-5_0-05_0-5.0,-0.2,180028,200.72136837605333,0.4730680096114159,180028,200.72136837605333,0.4730680096114159,1.0
Signal_1-5_0-05_0-6.0,-0.2,174106,196.99166582188352,0.47210759130766744,174106,196.99166582188352,0.47210759130766744,1.0
Signal_1-5_0-05_0-7.0,-0.2,176462,201.98741625348615,0.4808379260787472,176461,201.98627160242103,0.48083656363638766,0.9999943330575422
