sample,bdtcut,count,b0,sigmab0
sel_ttbar.1_v2.root,-0.23,45667,169995.7459393324,795.4938240502483
sel_ttbar.2_v2.root,-0.23,51164,58497.09511143015,258.61401393303987
sel_ttbar.3_v2.root,-0.23,115089,86878.70355703078,256.09224261516925
sel_ttbar.4_v2.root,-0.23,167700,28000.70247687658,68.37579607115023
sel_ttbar.5_v2.root,-0.23,9885,6137.513589290381,61.7311162139987
sel_ttbar.6_v2.root,-0.23,8120,1711.345952176508,18.99152315450094
sel_ttbar.7_v2.root,-0.23,5337,195.43625185866648,2.6752016498662123
sel_ttbar.8_v2.root,-0.23,3511,0.985851355380515,0.016637804739238947
sel_ttbar.9_v2.root,-0.23,3383,0.015897840079997963,0.0002733298890748288
sel_wjets.2_v2.root,-0.23,65,40047.68414802329,4967.30387421252
sel_wjets.3_v2.root,-0.23,38399,98443.25943595501,502.3726960089729
sel_wjets.4_v2.root,-0.23,111090,55385.76296095943,166.17307607503264
sel_wjets.5_v2.root,-0.23,73081,18163.024904077567,67.18710645397077
sel_wjets.6_v2.root,-0.23,76465,8601.936434032752,31.107483717859843
sel_wjets.7_v2.root,-0.23,19389,2252.4007899818166,16.175881832579226
sel_wjets.8_v2.root,-0.23,30102,78.71335876940924,0.4536811851857717
sel_ww2l2v.0_v2.root,-0.23,627,112.37247326863837,4.487724306968978
sel_wwlv2q.1_v2.root,-0.23,431,554.4525960625001,26.707041802812657
sel_wwlv2q.2_v2.root,-0.23,1861,511.411799796,11.854890795422985
sel_wwlv2q.3_v2.root,-0.23,32270,597.3523579800003,3.3253020468285697
sel_wwlv2q.4_v2.root,-0.23,46647,45.540535025879976,0.21085614849154274
sel_wwlv2q.5_v2.root,-0.23,47667,6.509457467302042,0.029815073464859104
sel_wwlv2q.6_v2.root,-0.23,51627,1.8209751113755102,0.008014299445859255
sel_wwlv2q.7_v2.root,-0.23,58899,0.18855294679083662,0.0007769254777047302
sel_wz2l2q.1_v2.root,-0.23,89,7.127099302325583,0.7554710151059923
sel_wz2l2q.2_v2.root,-0.23,278,4.671779307692307,0.2801947029869582
sel_wz2l2q.3_v2.root,-0.23,5084,6.103974906122449,0.08560713613589906
sel_wz2l2q.4_v2.root,-0.23,11042,0.6767668841632654,0.006440435394380981
sel_wz2l2q.5_v2.root,-0.23,25707,0.20939292376200003,0.001305979326732084
sel_wz2l2q.6_v2.root,-0.23,36506,0.07662125136734696,0.00040102100016895935
sel_wz2l2q.7_v2.root,-0.23,48634,0.008848033246530615,4.012146205145905e-05
sel_wz2l2q.8_v2.root,-0.23,1560,1.7328916800000006e-05,4.387419058069379e-07
sel_wz2l2q.9_v2.root,-0.23,2314,2.052464778e-08,4.2667189401179286e-10
sel_wz3l1v.0_v2.root,-0.23,719,6.654935002941176,0.2481871963127644
sel_wzlv2q.1_v2.root,-0.23,1203,244.97675459999994,7.063046463714203
sel_wzlv2q.2_v2.root,-0.23,2619,221.394546,4.326126044345449
sel_wzlv2q.3_v2.root,-0.23,48564,202.71206080800005,0.9198613333997743
sel_wzlv2q.4_v2.root,-0.23,82339,16.79709177557999,0.05853711318887135
sel_wzlv2q.5_v2.root,-0.23,71138,1.951390604004,0.007316331651797146
sel_wzlv2q.6_v2.root,-0.23,71918,0.5072891707714289,0.0018916326033727056
sel_wzlv2q.7_v2.root,-0.23,75359,0.04591411634448979,0.00016725482951848578
sel_wzlv2q.9_v2.root,-0.23,2347,6.587517353999999e-08,1.3597692868238652e-09
sel_zjets.1_v2.root,-0.23,1,30492.433708575452,30492.433708575452
sel_zjets.2_v2.root,-0.23,5728,26747.46444806498,353.411855580556
sel_zjets.3_v2.root,-0.23,69261,114512.58472984075,435.11979245916615
sel_zjets.4_v2.root,-0.23,146379,63257.41756163606,165.33776789071112
sel_zjets.5_v2.root,-0.23,80382,19669.668810775063,69.3773398602072
sel_zjets.6_v2.root,-0.23,79956,8715.53972965808,30.822563593497
sel_zjets.7_v2.root,-0.23,76720,1964.3501221522088,7.091932626110997
sel_zjets.8_v2.root,-0.23,94062,55.322469638182994,0.18038252203109076
sel_zz4l.0_v2.root,-0.23,1950,119.39009557768928,2.7036532665389155
TOTAL,,2040335,842468.0615646687,30917.16072428089
